epoch,loss,time,ram
36746,1.098436,0.000294,39756
36747,1.098436,0.000241,39756
36748,1.098435,0.000265,39756
36749,1.098435,0.001098,39756
36750,1.098435,0.000215,39756
36751,1.098434,0.002006,39756
36752,1.098434,0.001498,39756
36753,1.098434,0.000285,39756
36754,1.098433,0.000300,39756
36755,1.098433,0.000245,39756
36756,1.098433,0.000504,39756
36757,1.098432,0.000274,39756
36758,1.098432,0.000618,39756
36759,1.098432,0.000249,39756
36760,1.098431,0.001995,39756
36761,1.098431,0.002003,39756
36762,1.098430,0.001242,39756
36763,1.098430,0.000253,39756
36764,1.098430,0.000267,39756
36765,1.098429,0.000234,39756
36766,1.098429,0.002386,39756
36767,1.098429,0.002108,39756
36768,1.098428,0.002282,39756
36769,1.098428,0.001957,39756
36770,1.098428,0.002605,39756
36771,1.098427,0.001073,39756
36772,1.098427,0.001055,39756
36773,1.098427,0.000261,39756
36774,1.098426,0.000220,39756
36775,1.098426,0.000266,39756
36776,1.098425,0.001269,39756
36777,1.098425,0.002153,39756
36778,1.098425,0.000269,39756
36779,1.098424,0.001908,39756
36780,1.098424,0.001361,39756
36781,1.098424,0.001305,39756
36782,1.098423,0.000313,39756
36783,1.098423,0.000832,39756
36784,1.098423,0.000302,39756
36785,1.098422,0.001471,39756
36786,1.098422,0.001480,39756
36787,1.098421,0.000370,39756
36788,1.098421,0.001306,39756
36789,1.098421,0.000222,39756
36790,1.098420,0.000207,39756
36791,1.098420,0.000363,39884
36792,1.098420,0.001356,39884
36793,1.098419,0.000245,39884
36794,1.098419,0.000209,39884
36795,1.098419,0.001575,39884
36796,1.098418,0.000266,39884
36797,1.098418,0.000216,39884
36798,1.098418,0.000244,39884
36799,1.098417,0.000298,39884
36800,1.098417,0.001278,39884
36801,1.098416,0.000198,39884
36802,1.098416,0.000349,39884
36803,1.098416,0.000242,39884
36804,1.098415,0.001662,39884
36805,1.098415,0.000247,39884
36806,1.098415,0.000218,39884
36807,1.098414,0.001114,39884
36808,1.098414,0.000509,39884
36809,1.098414,0.000252,39884
36810,1.098413,0.000285,39884
36811,1.098413,0.001637,39884
36812,1.098413,0.000257,39884
36813,1.098412,0.001118,39884
36814,1.098412,0.000227,39884
36815,1.098411,0.000800,39884
36816,1.098411,0.000286,39884
36817,1.098411,0.000338,39884
36818,1.098410,0.000796,39884
36819,1.098410,0.004949,39884
36820,1.098410,0.001935,39884
36821,1.098409,0.006158,39884
36822,1.098409,0.000268,39884
36823,1.098409,0.000275,39884
36824,1.098408,0.000403,39884
36825,1.098408,0.001257,39884
36826,1.098408,0.000929,39884
36827,1.098407,0.000283,39884
36828,1.098407,0.000236,39884
36829,1.098406,0.000223,39884
36830,1.098406,0.000204,39884
36831,1.098406,0.000210,39884
36832,1.098405,0.000204,39884
36833,1.098405,0.000462,39884
36834,1.098405,0.000218,39884
36835,1.098404,0.000239,39884
36836,1.098404,0.000204,39884
36837,1.098404,0.000373,39884
36838,1.098403,0.000213,39884
36839,1.098403,0.000243,39884
36840,1.098403,0.000493,39884
36841,1.098402,0.000248,39884
36842,1.098402,0.000237,39884
36843,1.098401,0.000248,39884
36844,1.098401,0.000229,39884
36845,1.098401,0.000241,39884
36846,1.098400,0.000207,39884
36847,1.098400,0.000390,39884
36848,1.098400,0.000215,39884
36849,1.098399,0.000250,39884
36850,1.098399,0.000223,39884
36851,1.098399,0.000364,39884
36852,1.098398,0.000205,39884
36853,1.098398,0.000256,39884
36854,1.098398,0.000246,39884
36855,1.098397,0.000306,39884
36856,1.098397,0.000200,39884
36857,1.098396,0.000255,39884
36858,1.098396,0.000239,39884
36859,1.098396,0.000283,39884
36860,1.098395,0.000268,39884
36861,1.098395,0.000244,39884
36862,1.098395,0.000346,39884
36863,1.098394,0.000260,39884
36864,1.098394,0.000202,39884
36865,1.098394,0.000290,39884
36866,1.098393,0.000243,39884
36867,1.098393,0.000270,39884
36868,1.098393,0.000206,39884
36869,1.098392,0.000281,39884
36870,1.098392,0.000265,39884
36871,1.098391,0.000272,39884
36872,1.098391,0.002039,39884
36873,1.098391,0.000998,39884
36874,1.098390,0.000264,39884
36875,1.098390,0.000297,39884
36876,1.098390,0.000281,39884
36877,1.098389,0.000269,39884
36878,1.098389,0.000261,39884
36879,1.098389,0.000614,39884
36880,1.098388,0.000235,39884
36881,1.098388,0.000243,39884
36882,1.098388,0.000214,39884
36883,1.098387,0.000281,39884
36884,1.098387,0.000262,39884
36885,1.098386,0.000288,39884
36886,1.098386,0.000203,39884
36887,1.098386,0.000247,39884
36888,1.098385,0.000267,39884
36889,1.098385,0.000256,39884
36890,1.098385,0.000568,39884
36891,1.098384,0.000262,39884
36892,1.098384,0.000212,39884
36893,1.098384,0.000245,39884
36894,1.098383,0.000210,39884
36895,1.098383,0.000261,39884
36896,1.098383,0.000244,39884
36897,1.098382,0.000275,39884
36898,1.098382,0.000204,39884
36899,1.098381,0.000262,39884
36900,1.098381,0.000241,39884
36901,1.098381,0.000572,39884
36902,1.098380,0.000273,39884
36903,1.098380,0.000225,39884
36904,1.098380,0.000273,39884
36905,1.098379,0.000274,39884
36906,1.098379,0.000215,39884
36907,1.098379,0.000233,39884
36908,1.098378,0.000241,39884
36909,1.098378,0.000282,39884
36910,1.098378,0.000202,39884
36911,1.098377,0.000237,39884
36912,1.098377,0.000511,39884
36913,1.098376,0.000304,39884
36914,1.098376,0.000214,39884
36915,1.098376,0.000228,39884
36916,1.098375,0.000240,39884
36917,1.098375,0.001181,39884
36918,1.098375,0.000229,39884
36919,1.098374,0.000251,39884
36920,1.098374,0.000258,39884
36921,1.098374,0.000260,39884
36922,1.098373,0.000259,39884
36923,1.098373,0.000246,39884
36924,1.098373,0.000258,39884
36925,1.098372,0.000277,40012
36926,1.098372,0.000280,40012
36927,1.098371,0.000225,40012
36928,1.098371,0.000266,40012
36929,1.098371,0.000326,40012
36930,1.098370,0.000233,40012
36931,1.098370,0.000212,40012
36932,1.098370,0.000240,40012
36933,1.098369,0.000204,40012
36934,1.098369,0.000380,40012
36935,1.098369,0.000214,40012
36936,1.098368,0.000654,40012
36937,1.098368,0.001431,40012
36938,1.098368,0.000231,40012
36939,1.098367,0.000395,40012
36940,1.098367,0.000282,40012
36941,1.098366,0.000253,40012
36942,1.098366,0.000813,40012
36943,1.098366,0.000208,40012
36944,1.098365,0.000255,40012
36945,1.098365,0.000228,40012
36946,1.098365,0.000226,40012
36947,1.098364,0.000235,40012
36948,1.098364,0.000244,40012
36949,1.098364,0.000229,40012
36950,1.098363,0.000243,40012
36951,1.098363,0.000338,40012
36952,1.098363,0.000281,40012
36953,1.098362,0.000206,40012
36954,1.098362,0.000267,40012
36955,1.098362,0.000220,40012
36956,1.098361,0.000251,40012
36957,1.098361,0.000240,40012
36958,1.098360,0.000236,40012
36959,1.098360,0.000237,40012
36960,1.098360,0.000254,40012
36961,1.098359,0.000251,40012
36962,1.098359,0.000260,40012
36963,1.098359,0.000226,40012
36964,1.098358,0.000227,40012
36965,1.098358,0.002695,40012
36966,1.098358,0.000342,40012
36967,1.098357,0.000330,40012
36968,1.098357,0.000252,40012
36969,1.098357,0.000239,40012
36970,1.098356,0.000230,40012
36971,1.098356,0.000238,40012
36972,1.098355,0.000217,40012
36973,1.098355,0.000239,40012
36974,1.098355,0.000282,40012
36975,1.098354,0.000311,40012
36976,1.098354,0.000238,40012
36977,1.098354,0.000290,40012
36978,1.098353,0.000501,40012
36979,1.098353,0.000247,40012
36980,1.098353,0.001764,40012
36981,1.098352,0.001933,40012
36982,1.098352,0.002018,40012
36983,1.098352,0.001827,40012
36984,1.098351,0.002376,40012
36985,1.098351,0.001820,40012
36986,1.098351,0.001762,40012
36987,1.098350,0.001896,40012
36988,1.098350,0.001923,40012
36989,1.098349,0.002056,40012
36990,1.098349,0.001840,40012
36991,1.098349,0.001783,40012
36992,1.098348,0.001981,40012
36993,1.098348,0.001794,40012
36994,1.098348,0.001650,40012
36995,1.098347,0.000406,40012
36996,1.098347,0.000382,40012
36997,1.098347,0.000251,40012
36998,1.098346,0.000238,40012
36999,1.098346,0.000194,40012
37000,1.098346,0.000989,40012
37001,1.098345,0.000258,40012
37002,1.098345,0.000212,40012
37003,1.098344,0.000204,40012
37004,1.098344,0.000206,40012
37005,1.098344,0.000498,40012
37006,1.098343,0.000203,40012
37007,1.098343,0.000261,40012
37008,1.098343,0.000212,40012
37009,1.098342,0.000328,40012
37010,1.098342,0.001823,40012
37011,1.098342,0.000270,40012
37012,1.098341,0.000279,40012
37013,1.098341,0.000268,40012
37014,1.098341,0.000202,40012
37015,1.098340,0.000237,40012
37016,1.098340,0.000219,40012
37017,1.098340,0.000234,40012
37018,1.098339,0.000210,40012
37019,1.098339,0.000300,40012
37020,1.098338,0.000248,40012
37021,1.098338,0.000262,40012
37022,1.098338,0.000247,40012
37023,1.098337,0.001687,40012
37024,1.098337,0.002595,40012
37025,1.098337,0.002278,40012
37026,1.098336,0.002051,40012
37027,1.098336,0.002700,40012
37028,1.098336,0.000279,40012
37029,1.098335,0.000277,40012
37030,1.098335,0.000422,40012
37031,1.098335,0.000205,40012
37032,1.098334,0.000233,40012
37033,1.098334,0.000229,40012
37034,1.098334,0.001187,40012
37035,1.098333,0.000259,40012
37036,1.098333,0.000699,40012
37037,1.098332,0.000348,40012
37038,1.098332,0.000913,40012
37039,1.098332,0.000269,40012
37040,1.098331,0.000231,40012
37041,1.098331,0.000232,40012
37042,1.098331,0.001059,40012
37043,1.098330,0.000263,40012
37044,1.098330,0.000245,40012
37045,1.098330,0.000707,40012
37046,1.098329,0.000245,40012
37047,1.098329,0.000270,40012
37048,1.098329,0.000286,40012
37049,1.098328,0.000198,40012
37050,1.098328,0.000245,40012
37051,1.098327,0.000229,40012
37052,1.098327,0.000285,40012
37053,1.098327,0.000198,40012
37054,1.098326,0.000229,40012
37055,1.098326,0.000310,40012
37056,1.098326,0.000591,40012
37057,1.098325,0.000271,40012
37058,1.098325,0.000230,40012
37059,1.098325,0.001290,40140
37060,1.098324,0.000274,40140
37061,1.098324,0.000263,40140
37062,1.098324,0.000287,40140
37063,1.098323,0.000284,40140
37064,1.098323,0.001432,40140
37065,1.098323,0.001174,40140
37066,1.098322,0.000213,40140
37067,1.098322,0.000490,40140
37068,1.098321,0.000246,40140
37069,1.098321,0.000283,40140
37070,1.098321,0.000341,40140
37071,1.098320,0.000240,40140
37072,1.098320,0.000225,40140
37073,1.098320,0.000236,40140
37074,1.098319,0.000228,40140
37075,1.098319,0.001112,40140
37076,1.098319,0.000271,40140
37077,1.098318,0.000226,40140
37078,1.098318,0.000236,40140
37079,1.098318,0.000194,40140
37080,1.098317,0.000211,40140
37081,1.098317,0.000248,40140
37082,1.098317,0.000246,40140
37083,1.098316,0.000207,40140
37084,1.098316,0.000258,40140
37085,1.098315,0.000224,40140
37086,1.098315,0.000698,40140
37087,1.098315,0.000205,40140
37088,1.098314,0.000228,40140
37089,1.098314,0.000253,40140
37090,1.098314,0.000285,40140
37091,1.098313,0.000233,40140
37092,1.098313,0.000229,40140
37093,1.098313,0.000256,40140
37094,1.098312,0.000276,40140
37095,1.098312,0.000315,40140
37096,1.098312,0.000241,40140
37097,1.098311,0.000369,40140
37098,1.098311,0.000286,40140
37099,1.098311,0.000241,40140
37100,1.098310,0.000245,40140
37101,1.098310,0.000300,40140
37102,1.098309,0.000257,40140
37103,1.098309,0.000279,40140
37104,1.098309,0.000213,40140
37105,1.098308,0.000288,40140
37106,1.098308,0.000273,40140
37107,1.098308,0.000275,40140
37108,1.098307,0.000332,40140
37109,1.098307,0.000284,40140
37110,1.098307,0.000254,40140
37111,1.098306,0.000323,40140
37112,1.098306,0.000217,40140
37113,1.098306,0.000264,40140
37114,1.098305,0.000254,40140
37115,1.098305,0.000248,40140
37116,1.098305,0.000214,40140
37117,1.098304,0.000248,40140
37118,1.098304,0.000306,40140
37119,1.098303,0.000475,40140
37120,1.098303,0.000208,40140
37121,1.098303,0.000252,40140
37122,1.098302,0.000259,40140
37123,1.098302,0.000246,40140
37124,1.098302,0.000229,40140
37125,1.098301,0.000326,40140
37126,1.098301,0.000349,40140
37127,1.098301,0.000275,40140
37128,1.098300,0.000211,40140
37129,1.098300,0.000254,40140
37130,1.098300,0.000376,40140
37131,1.098299,0.000271,40140
37132,1.098299,0.000222,40140
37133,1.098299,0.000443,40140
37134,1.098298,0.000258,40140
37135,1.098298,0.000248,40140
37136,1.098298,0.000240,40140
37137,1.098297,0.000228,40140
37138,1.098297,0.000228,40140
37139,1.098296,0.000231,40140
37140,1.098296,0.000223,40140
37141,1.098296,0.000237,40140
37142,1.098295,0.000354,40140
37143,1.098295,0.000393,40140
37144,1.098295,0.000269,40140
37145,1.098294,0.000207,40140
37146,1.098294,0.000251,40140
37147,1.098294,0.000299,40140
37148,1.098293,0.000231,40140
37149,1.098293,0.000209,40140
37150,1.098293,0.000240,40140
37151,1.098292,0.000219,40140
37152,1.098292,0.000247,40140
37153,1.098292,0.000215,40140
37154,1.098291,0.000292,40140
37155,1.098291,0.000212,40140
37156,1.098290,0.000259,40140
37157,1.098290,0.000253,40140
37158,1.098290,0.000279,40140
37159,1.098289,0.000236,40140
37160,1.098289,0.000293,40140
37161,1.098289,0.000240,40140
37162,1.098288,0.000272,40140
37163,1.098288,0.001777,40140
37164,1.098288,0.000614,40140
37165,1.098287,0.000278,40140
37166,1.098287,0.000251,40140
37167,1.098287,0.000254,40140
37168,1.098286,0.000264,40140
37169,1.098286,0.000245,40140
37170,1.098286,0.000251,40140
37171,1.098285,0.000225,40140
37172,1.098285,0.000258,40140
37173,1.098285,0.001497,40140
37174,1.098284,0.000232,40140
37175,1.098284,0.000235,40140
37176,1.098283,0.000420,40140
37177,1.098283,0.000274,40140
37178,1.098283,0.000250,40140
37179,1.098282,0.000212,40140
37180,1.098282,0.000241,40140
37181,1.098282,0.000229,40140
37182,1.098281,0.000216,40140
37183,1.098281,0.000212,40140
37184,1.098281,0.000232,40140
37185,1.098280,0.000225,40140
37186,1.098280,0.000247,40140
37187,1.098280,0.000210,40140
37188,1.098279,0.000270,40140
37189,1.098279,0.000372,40140
37190,1.098279,0.000269,40140
37191,1.098278,0.000217,40140
37192,1.098278,0.000258,40140
37193,1.098277,0.000230,40140
37194,1.098277,0.000279,40268
37195,1.098277,0.000221,40268
37196,1.098276,0.000220,40268
37197,1.098276,0.000230,40268
37198,1.098276,0.000279,40268
37199,1.098275,0.000208,40268
37200,1.098275,0.000254,40268
37201,1.098275,0.000210,40268
37202,1.098274,0.000830,40268
37203,1.098274,0.000250,40268
37204,1.098274,0.000212,40268
37205,1.098273,0.000298,40268
37206,1.098273,0.000250,40268
37207,1.098273,0.000652,40268
37208,1.098272,0.001816,40268
37209,1.098272,0.000243,40268
37210,1.098272,0.000358,40268
37211,1.098271,0.000264,40268
37212,1.098271,0.001269,40268
37213,1.098270,0.000252,40268
37214,1.098270,0.000252,40268
37215,1.098270,0.000245,40268
37216,1.098269,0.000212,40268
37217,1.098269,0.000199,40268
37218,1.098269,0.000199,40268
37219,1.098268,0.000291,40268
37220,1.098268,0.001145,40268
37221,1.098268,0.000260,40268
37222,1.098267,0.000210,40268
37223,1.098267,0.000218,40268
37224,1.098267,0.000671,40268
37225,1.098266,0.000251,40268
37226,1.098266,0.000283,40268
37227,1.098266,0.000290,40268
37228,1.098265,0.000260,40268
37229,1.098265,0.000244,40268
37230,1.098265,0.000277,40268
37231,1.098264,0.000250,40268
37232,1.098264,0.000259,40268
37233,1.098263,0.000241,40268
37234,1.098263,0.000266,40268
37235,1.098263,0.000504,40268
37236,1.098262,0.000276,40268
37237,1.098262,0.000224,40268
37238,1.098262,0.000267,40268
37239,1.098261,0.000207,40268
37240,1.098261,0.000301,40268
37241,1.098261,0.000242,40268
37242,1.098260,0.000263,40268
37243,1.098260,0.000820,40268
37244,1.098260,0.000263,40268
37245,1.098259,0.000277,40268
37246,1.098259,0.000278,40268
37247,1.098259,0.000282,40268
37248,1.098258,0.000354,40268
37249,1.098258,0.000268,40268
37250,1.098258,0.000220,40268
37251,1.098257,0.000289,40268
37252,1.098257,0.000262,40268
37253,1.098256,0.000235,40268
37254,1.098256,0.000234,40268
37255,1.098256,0.000217,40268
37256,1.098255,0.000213,40268
37257,1.098255,0.000577,40268
37258,1.098255,0.000263,40268
37259,1.098254,0.001658,40268
37260,1.098254,0.000333,40268
37261,1.098254,0.000266,40268
37262,1.098253,0.000239,40268
37263,1.098253,0.000223,40268
37264,1.098253,0.000206,40268
37265,1.098252,0.000238,40268
37266,1.098252,0.000240,40268
37267,1.098252,0.000717,40268
37268,1.098251,0.000244,40268
37269,1.098251,0.000248,40268
37270,1.098251,0.000582,40268
37271,1.098250,0.000224,40268
37272,1.098250,0.000208,40268
37273,1.098249,0.000265,40268
37274,1.098249,0.000268,40268
37275,1.098249,0.000197,40268
37276,1.098248,0.000260,40268
37277,1.098248,0.000228,40268
37278,1.098248,0.000599,40268
37279,1.098247,0.000225,40268
37280,1.098247,0.000222,40268
37281,1.098247,0.000220,40268
37282,1.098246,0.000252,40268
37283,1.098246,0.000480,40268
37284,1.098246,0.000261,40268
37285,1.098245,0.000214,40268
37286,1.098245,0.000265,40268
37287,1.098245,0.000237,40268
37288,1.098244,0.000261,40268
37289,1.098244,0.000500,40268
37290,1.098244,0.000267,40268
37291,1.098243,0.000226,40268
37292,1.098243,0.000226,40268
37293,1.098242,0.000214,40268
37294,1.098242,0.000271,40268
37295,1.098242,0.000210,40268
37296,1.098241,0.000284,40268
37297,1.098241,0.000205,40268
37298,1.098241,0.000280,40268
37299,1.098240,0.000238,40268
37300,1.098240,0.000497,40268
37301,1.098240,0.000223,40268
37302,1.098239,0.000229,40268
37303,1.098239,0.000247,40268
37304,1.098239,0.000239,40268
37305,1.098238,0.000203,40268
37306,1.098238,0.000263,40268
37307,1.098238,0.000220,40268
37308,1.098237,0.000666,40268
37309,1.098237,0.000203,40268
37310,1.098237,0.000230,40268
37311,1.098236,0.000396,40268
37312,1.098236,0.000215,40268
37313,1.098236,0.000252,40268
37314,1.098235,0.000245,40268
37315,1.098235,0.000264,40268
37316,1.098234,0.000250,40268
37317,1.098234,0.000251,40268
37318,1.098234,0.000248,40268
37319,1.098233,0.000207,40268
37320,1.098233,0.000309,40268
37321,1.098233,0.000212,40268
37322,1.098232,0.000259,40268
37323,1.098232,0.000217,40268
37324,1.098232,0.000242,40268
37325,1.098231,0.000207,40268
37326,1.098231,0.000236,40268
37327,1.098231,0.000255,40268
37328,1.098230,0.001485,40396
37329,1.098230,0.004685,40396
37330,1.098230,0.010252,40396
37331,1.098229,0.002657,40396
37332,1.098229,0.002679,40396
37333,1.098229,0.002554,40396
37334,1.098228,0.001300,40396
37335,1.098228,0.002141,40396
37336,1.098228,0.002462,40396
37337,1.098227,0.002191,40396
37338,1.098227,0.002301,40396
37339,1.098226,0.002489,40396
37340,1.098226,0.003066,40396
37341,1.098226,0.001437,40396
37342,1.098225,0.001750,40396
37343,1.098225,0.001411,40396
37344,1.098225,0.002679,40396
37345,1.098224,0.001710,40396
37346,1.098224,0.002588,40396
37347,1.098224,0.014228,40396
37348,1.098223,0.004676,40396
37349,1.098223,0.023103,40396
37350,1.098223,0.002868,40396
37351,1.098222,0.004802,40396
37352,1.098222,0.003004,40396
37353,1.098222,0.004188,40396
37354,1.098221,0.003305,40396
37355,1.098221,0.009335,40396
37356,1.098221,0.005169,40396
37357,1.098220,0.004612,40396
37358,1.098220,0.002083,40396
37359,1.098220,0.002892,40396
37360,1.098219,0.001849,40396
37361,1.098219,0.002682,40396
37362,1.098218,0.002581,40396
37363,1.098218,0.002999,40396
37364,1.098218,0.001987,40396
37365,1.098217,0.002245,40396
37366,1.098217,0.001983,40396
37367,1.098217,0.001980,40396
37368,1.098216,0.001963,40396
37369,1.098216,0.001784,40396
37370,1.098216,0.002543,40396
37371,1.098215,0.001966,40396
37372,1.098215,0.002643,40396
37373,1.098215,0.002130,40396
37374,1.098214,0.001910,40396
37375,1.098214,0.001774,40396
37376,1.098214,0.002319,40396
37377,1.098213,0.001781,40396
37378,1.098213,0.002233,40396
37379,1.098213,0.002154,40396
37380,1.098212,0.002015,40396
37381,1.098212,0.001990,40396
37382,1.098212,0.002365,40396
37383,1.098211,0.001963,40396
37384,1.098211,0.001904,40396
37385,1.098210,0.001921,40396
37386,1.098210,0.002154,40396
37387,1.098210,0.002469,40396
37388,1.098209,0.001998,40396
37389,1.098209,0.001975,40396
37390,1.098209,0.001974,40396
37391,1.098208,0.001878,40396
37392,1.098208,0.001979,40396
37393,1.098208,0.001591,40396
37394,1.098207,0.001748,40396
37395,1.098207,0.001809,40396
37396,1.098207,0.001894,40396
37397,1.098206,0.002195,40396
37398,1.098206,0.000252,40396
37399,1.098206,0.000319,40396
37400,1.098205,0.000268,40396
37401,1.098205,0.000294,40396
37402,1.098205,0.000254,40396
37403,1.098204,0.000284,40396
37404,1.098204,0.000228,40396
37405,1.098204,0.000247,40396
37406,1.098203,0.000406,40396
37407,1.098203,0.000226,40396
37408,1.098202,0.000361,40396
37409,1.098202,0.000222,40396
37410,1.098202,0.000243,40396
37411,1.098201,0.000217,40396
37412,1.098201,0.000267,40396
37413,1.098201,0.000212,40396
37414,1.098200,0.000245,40396
37415,1.098200,0.000230,40396
37416,1.098200,0.001245,40396
37417,1.098199,0.000289,40396
37418,1.098199,0.000262,40396
37419,1.098199,0.000263,40396
37420,1.098198,0.000284,40396
37421,1.098198,0.000279,40396
37422,1.098198,0.000259,40396
37423,1.098197,0.000235,40396
37424,1.098197,0.000266,40396
37425,1.098197,0.000269,40396
37426,1.098196,0.002246,40396
37427,1.098196,0.001171,40396
37428,1.098196,0.000276,40396
37429,1.098195,0.000242,40396
37430,1.098195,0.000258,40396
37431,1.098195,0.000267,40396
37432,1.098194,0.000248,40396
37433,1.098194,0.000239,40396
37434,1.098193,0.000200,40396
37435,1.098193,0.000404,40396
37436,1.098193,0.000262,40396
37437,1.098192,0.000286,40396
37438,1.098192,0.000273,40396
37439,1.098192,0.000226,40396
37440,1.098191,0.000218,40396
37441,1.098191,0.000233,40396
37442,1.098191,0.000256,40396
37443,1.098190,0.000235,40396
37444,1.098190,0.000233,40396
37445,1.098190,0.000255,40396
37446,1.098189,0.000206,40396
37447,1.098189,0.000300,40396
37448,1.098189,0.000224,40396
37449,1.098188,0.000219,40396
37450,1.098188,0.000325,40396
37451,1.098188,0.000269,40396
37452,1.098187,0.000224,40396
37453,1.098187,0.000214,40396
37454,1.098187,0.000220,40396
37455,1.098186,0.000256,40396
37456,1.098186,0.000226,40396
37457,1.098186,0.000268,40396
37458,1.098185,0.000676,40396
37459,1.098185,0.000257,40396
37460,1.098184,0.000226,40396
37461,1.098184,0.000214,40396
37462,1.098184,0.000212,40524
37463,1.098183,0.000235,40524
37464,1.098183,0.000242,40524
37465,1.098183,0.000228,40524
37466,1.098182,0.000218,40524
37467,1.098182,0.000254,40524
37468,1.098182,0.000223,40524
37469,1.098181,0.000280,40524
37470,1.098181,0.000209,40524
37471,1.098181,0.000282,40524
37472,1.098180,0.000277,40524
37473,1.098180,0.000296,40524
37474,1.098180,0.000216,40524
37475,1.098179,0.000264,40524
37476,1.098179,0.000231,40524
37477,1.098179,0.000264,40524
37478,1.098178,0.002362,40524
37479,1.098178,0.001945,40524
37480,1.098178,0.002851,40524
37481,1.098177,0.001987,40524
37482,1.098177,0.001999,40524
37483,1.098177,0.002108,40524
37484,1.098176,0.002084,40524
37485,1.098176,0.001843,40524
37486,1.098175,0.001760,40524
37487,1.098175,0.001977,40524
37488,1.098175,0.001724,40524
37489,1.098174,0.001884,40524
37490,1.098174,0.001858,40524
37491,1.098174,0.001744,40524
37492,1.098173,0.001719,40524
37493,1.098173,0.000239,40524
37494,1.098173,0.000242,40524
37495,1.098172,0.000271,40524
37496,1.098172,0.000233,40524
37497,1.098172,0.000282,40524
37498,1.098171,0.000212,40524
37499,1.098171,0.000222,40524
37500,1.098171,0.000248,40524
37501,1.098170,0.000263,40524
37502,1.098170,0.000218,40524
37503,1.098170,0.000216,40524
37504,1.098169,0.000249,40524
37505,1.098169,0.000233,40524
37506,1.098169,0.000300,40524
37507,1.098168,0.000222,40524
37508,1.098168,0.000301,40524
37509,1.098168,0.000228,40524
37510,1.098167,0.000248,40524
37511,1.098167,0.000282,40524
37512,1.098167,0.000242,40524
37513,1.098166,0.000225,40524
37514,1.098166,0.000201,40524
37515,1.098165,0.000204,40524
37516,1.098165,0.000264,40524
37517,1.098165,0.000377,40524
37518,1.098164,0.000206,40524
37519,1.098164,0.000219,40524
37520,1.098164,0.000237,40524
37521,1.098163,0.000289,40524
37522,1.098163,0.000219,40524
37523,1.098163,0.000249,40524
37524,1.098162,0.000206,40524
37525,1.098162,0.000265,40524
37526,1.098162,0.000414,40524
37527,1.098161,0.000243,40524
37528,1.098161,0.000240,40524
37529,1.098161,0.000245,40524
37530,1.098160,0.000216,40524
37531,1.098160,0.000306,40524
37532,1.098160,0.000225,40524
37533,1.098159,0.004412,40524
37534,1.098159,0.000385,40524
37535,1.098159,0.000269,40524
37536,1.098158,0.000282,40524
37537,1.098158,0.000232,40524
37538,1.098158,0.003045,40524
37539,1.098157,0.000242,40524
37540,1.098157,0.000261,40524
37541,1.098157,0.008242,40524
37542,1.098156,0.000255,40524
37543,1.098156,0.000260,40524
37544,1.098155,0.001892,40524
37545,1.098155,0.004191,40524
37546,1.098155,0.000288,40524
37547,1.098154,0.000278,40524
37548,1.098154,0.003124,40524
37549,1.098154,0.000246,40524
37550,1.098153,0.000269,40524
37551,1.098153,0.001956,40524
37552,1.098153,0.000276,40524
37553,1.098152,0.002044,40524
37554,1.098152,0.000612,40524
37555,1.098152,0.000294,40524
37556,1.098151,0.000243,40524
37557,1.098151,0.007075,40524
37558,1.098151,0.000254,40524
37559,1.098150,0.000252,40524
37560,1.098150,0.003759,40524
37561,1.098150,0.000251,40524
37562,1.098149,0.000271,40524
37563,1.098149,0.000571,40524
37564,1.098149,0.000217,40524
37565,1.098148,0.001635,40524
37566,1.098148,0.000252,40524
37567,1.098148,0.000575,40524
37568,1.098147,0.000198,40524
37569,1.098147,0.003576,40524
37570,1.098147,0.000236,40524
37571,1.098146,0.000285,40524
37572,1.098146,0.001340,40524
37573,1.098146,0.000888,40524
37574,1.098145,0.000246,40524
37575,1.098145,0.000219,40524
37576,1.098144,0.000274,40524
37577,1.098144,0.000456,40524
37578,1.098144,0.001116,40524
37579,1.098143,0.001219,40524
37580,1.098143,0.000388,40524
37581,1.098143,0.001259,40524
37582,1.098142,0.000207,40524
37583,1.098142,0.001328,40524
37584,1.098142,0.000261,40524
37585,1.098141,0.000259,40524
37586,1.098141,0.000220,40524
37587,1.098141,0.000296,40524
37588,1.098140,0.000750,40524
37589,1.098140,0.001252,40524
37590,1.098140,0.005533,40524
37591,1.098139,0.000243,40524
37592,1.098139,0.000261,40524
37593,1.098139,0.000217,40524
37594,1.098138,0.000253,40524
37595,1.098138,0.002819,40524
37596,1.098138,0.003143,40652
37597,1.098137,0.000302,40652
37598,1.098137,0.000265,40652
37599,1.098137,0.003435,40652
37600,1.098136,0.000237,40652
37601,1.098136,0.000218,40652
37602,1.098136,0.001127,40652
37603,1.098135,0.000258,40652
37604,1.098135,0.000230,40652
37605,1.098135,0.000232,40652
37606,1.098134,0.000262,40652
37607,1.098134,0.000238,40652
37608,1.098133,0.000288,40652
37609,1.098133,0.000308,40652
37610,1.098133,0.000263,40652
37611,1.098132,0.000313,40652
37612,1.098132,0.000218,40652
37613,1.098132,0.000868,40652
37614,1.098131,0.000251,40652
37615,1.098131,0.001264,40652
37616,1.098131,0.000263,40652
37617,1.098130,0.000301,40652
37618,1.098130,0.000495,40652
37619,1.098130,0.000219,40652
